Data;open_x;high_x;low_x;close_x;volume_x;open_y;high_y;low_y;close_y;volume_y;;;;;
06/11/2020 13:50;5507.51;5509.02;5503.48;5503.48;1064887020.00;101833.41;102010.56;101828.35;101904.27;2898099796.18;;;;;
06/11/2020 13:55;5503.48;5508.01;5501.46;5504.99;1049149480.00;101904.27;101924.52;101787.85;101914.39;2790509884.60;;;;;
06/11/2020 14:00;5505.49;5506.50;5501.97;5502.47;703117025.00;101914.39;101924.52;101797.98;101818.22;1429450745.31;;;;;
06/11/2020 14:05;5502.47;5502.98;5497.43;5500.96;1328086255.00;101818.22;101838.47;101691.68;101701.81;1725881118.75;;;;;
06/11/2020 14:10;5500.96;5501.46;5488.87;5490.38;1833588830.00;101701.81;101757.48;101636.01;101711.93;2229843991.29;;;;;
06/11/2020 14:15;5489.88;5492.90;5471.24;5482.83;3958818515.00;101711.93;101843.53;101641.07;101727.12;3022368552.11;;;;;
06/11/2020 14:20;5482.83;5491.39;5481.31;5491.39;2158502780.00;101727.12;101858.72;101706.87;101752.42;1917405086.61;;;;;
06/11/2020 14:25;5491.39;5496.43;5483.33;5485.34;2103680345.00;101747.36;101828.35;101681.56;101792.92;1941688291.98;;;;;
06/11/2020 14:30;5485.34;5486.35;5479.80;5480.81;1457882950.00;101792.92;101904.27;101727.12;101823.28;3141992719.86;;;;;
06/11/2020 14:35;5480.81;5488.87;5479.30;5482.83;1300996815.00;101828.35;101868.84;101671.44;101716.99;2104419388.40;;;;;
06/11/2020 14:40;5483.33;5483.83;5478.29;5480.31;1205074775.00;101716.99;101823.28;101701.81;101803.04;1552374215.16;;;;;
06/11/2020 14:45;5479.80;5482.83;5477.28;5479.80;1084861790.00;101803.04;101833.41;101686.62;101747.36;1444598124.56;;;;;
06/11/2020 14:50;5479.30;5479.80;5472.75;5473.25;1116976065.00;101742.30;101808.10;101716.99;101797.98;1235356253.43;;;;;
06/11/2020 14:55;5473.76;5482.32;5470.23;5477.79;1759779090.00;101797.98;101889.09;101782.79;101868.84;1712200062.53;;;;;
06/11/2020 15:00;5477.79;5482.32;5475.77;5478.29;1151476460.00;101868.84;101944.76;101797.98;101919.45;2495637912.20;;;;;
06/11/2020 15:05;5477.79;5481.82;5476.28;5477.79;903012105.00;101914.39;101954.89;101873.90;101939.70;1558877517.23;;;;;
06/11/2020 15:10;5477.79;5485.34;5476.28;5485.34;1128614055.00;101939.70;101975.13;101868.84;101909.33;1806867682.92;;;;;
06/11/2020 15:15;5485.34;5485.85;5478.29;5481.82;1050683315.00;101909.33;101985.25;101884.02;101970.07;1331306752.83;;;;;
06/11/2020 15:20;5481.31;5485.34;5476.78;5479.80;1369046870.00;101970.07;101985.25;101838.47;101924.52;2516459451.50;;;;;
06/11/2020 15:25;5479.80;5483.33;5478.29;5481.82;798910350.00;101919.45;102010.56;101914.39;101949.82;2201089456.78;;;;;
06/11/2020 15:30;5481.82;5483.83;5479.80;5480.81;550244125.00;101949.82;101959.95;101843.53;101889.09;1667084385.84;;;;;
06/11/2020 15:35;5480.81;5480.81;5476.78;5477.28;624081735.00;101884.02;102071.30;101873.90;101995.38;2473927711.84;;;;;
06/11/2020 15:40;5477.79;5478.80;5476.78;5478.29;459275810.00;102000.44;102015.62;101878.96;101904.27;2050487308.54;;;;;
06/11/2020 15:45;5478.29;5478.80;5474.77;5477.28;893073590.00;101899.21;102005.50;101858.72;101899.21;2150274770.03;;;;;
06/11/2020 15:50;5477.28;5477.79;5462.17;5463.18;2656426945.00;101899.21;101975.13;101889.09;101965.01;1533451620.84;;;;;
06/11/2020 15:55;5463.18;5464.19;5453.10;5456.13;2599751005.00;101959.95;102142.16;101954.89;102111.79;2991341555.51;;;;;
06/11/2020 16:00;5456.13;5464.19;5455.12;5463.18;1925725445.00;102111.79;102152.29;101939.70;101980.19;2550159262.94;;;;;
06/11/2020 16:05;5463.18;5470.74;5462.68;5467.71;1655157075.00;101980.19;102040.93;101949.82;102035.87;1700959330.32;;;;;
06/11/2020 16:10;5467.71;5469.22;5457.13;5458.14;1935164480.00;102035.87;102116.86;102000.44;102071.30;1941255011.88;;;;;
06/11/2020 16:15;5458.65;5460.16;5447.56;5450.59;2527729315.00;102071.30;102152.29;102030.81;102106.73;1639880086.39;;;;;
06/11/2020 16:20;5450.59;5451.09;5439.50;5446.56;2306657825.00;102106.73;102263.64;102045.99;102192.78;3081808758.81;;;;;
06/11/2020 16:25;5446.05;5458.65;5446.05;5455.12;1912581975.00;102192.78;102243.39;102106.73;102202.90;2537167147.71;;;;;
06/11/2020 16:30;5455.12;5458.14;5449.07;5452.10;1242782985.00;102197.84;102385.12;102177.59;102278.82;3339469656.58;;;;;
06/11/2020 16:35;5452.10;5454.11;5447.56;5452.10;907617785.00;102278.82;102299.07;102172.53;102182.66;1864766730.70;;;;;
06/11/2020 16:40;5452.10;5453.61;5448.57;5452.10;751169995.00;102182.66;102253.52;102157.35;102177.59;1494112505.20;;;;;
06/11/2020 16:45;5452.10;5456.13;5449.58;5451.59;989832995.00;102177.59;102192.78;102081.42;102157.35;1878246325.93;;;;;
06/11/2020 16:50;5451.09;5451.09;5434.97;5436.98;2321528635.00;102152.29;102288.95;102147.22;102207.96;2001848435.74;;;;;
06/11/2020 16:55;5436.98;5437.49;5429.93;5433.96;1661450985.00;102207.96;102268.70;102172.53;102218.09;1079957198.04;;;;;
06/11/2020 17:00;5433.96;5444.04;5433.46;5440.01;1707350735.00;102218.09;102228.21;102091.55;102157.35;1928648527.67;;;;;
06/11/2020 17:05;5440.01;5447.56;5439.00;5439.50;1422969065.00;102157.35;102192.78;101949.82;102126.98;3290395729.96;;;;;
06/11/2020 17:10;5439.50;5442.02;5433.46;5438.50;1591308605.00;102121.92;102233.27;102071.30;102187.72;1834884533.27;;;;;
06/11/2020 17:15;5439.00;5443.03;5433.96;5434.97;1052831685.00;102192.78;102202.90;102132.04;102172.53;1136957298.90;;;;;
06/11/2020 17:20;5434.97;5438.50;5432.45;5436.48;738378705.00;102172.53;102263.64;102091.55;102187.72;1906953187.35;;;;;
06/11/2020 17:25;5436.48;5437.49;5425.90;5427.92;1827014810.00;102192.78;102253.52;102142.16;102218.09;1299342897.31;;;;;
06/11/2020 17:30;5427.92;5430.44;5419.86;5420.86;1286474240.00;102213.02;102228.21;102142.16;102202.90;1125118019.72;;;;;
06/11/2020 17:35;5420.86;5422.38;5411.80;5418.35;1983497360.00;102202.90;102258.58;102162.41;102213.02;1203958256.89;;;;;
06/11/2020 17:40;5418.35;5421.37;5413.31;5415.32;1015167775.00;102213.02;102369.93;102177.59;102359.81;1668176027.77;;;;;
06/11/2020 17:45;5414.82;5421.37;5413.31;5420.36;757583620.00;102359.81;102516.72;102334.50;102496.47;2583129312.31;;;;;
06/11/2020 17:50;5419.86;5424.39;5419.86;5419.86;670483610.00;102496.47;102521.78;102324.38;102380.06;1628696276.16;;;;;
06/11/2020 17:55;5419.86;5423.38;5419.86;5422.38;582680035.00;102380.06;102385.12;102263.64;102278.82;1462419122.71;;;;;
06/11/2020 18:00;5422.38;5423.89;5415.83;5418.35;615803025.00;102278.82;102354.75;102253.52;102309.19;737518049.95;;;;;
06/11/2020 18:05;5418.35;5420.36;5414.82;5419.35;370198915.00;102309.19;102481.29;102238.33;102400.30;937069805.91;;;;;
06/11/2020 18:10;5419.86;5419.86;5412.80;5413.81;333892245.00;102405.36;102481.29;102349.69;102455.98;610022480.05;;;;;
06/11/2020 18:15;5414.32;5414.82;5406.26;5407.77;883816700.00;102461.04;102476.23;102283.89;102450.92;643088930.54;;;;;
06/11/2020 18:20;5407.26;5409.78;5403.23;5405.25;552576070.00;102445.86;102496.47;102278.82;102278.82;387001952.74;;;;;
06/11/2020 18:25;5405.25;5415.32;5404.24;5410.29;387410825.00;102445.86;102496.47;102278.82;102278.82;387001952.74;;;;;
09/11/2020 09:00;5323.14;5334.72;5315.08;5334.22;2364890650.00;102445.86;102496.47;102278.82;102278.82;387001952.74;;;;;
09/11/2020 09:05;5334.22;5339.76;5314.07;5328.17;5671985735.00;105396.74;105806.73;105341.07;105781.42;4864632927.03;;;;;
09/11/2020 09:10;5327.67;5332.71;5297.44;5298.45;5969104720.00;105781.42;106120.54;105644.76;106074.99;4848155675.59;;;;;
09/11/2020 09:15;5298.45;5300.97;5277.29;5281.32;7245399780.00;106064.87;106652.01;106064.87;106358.44;6340773614.84;;;;;
09/11/2020 09:20;5281.32;5313.06;5281.32;5308.02;6036492265.00;106353.38;106368.56;106074.99;106100.30;3774257706.80;;;;;
09/11/2020 09:25;5307.52;5311.55;5301.98;5306.01;2824738940.00;106105.36;106150.91;105842.16;105852.28;3255100134.97;;;;;
09/11/2020 09:30;5305.50;5314.57;5302.99;5307.02;2832955410.00;105857.34;106009.19;105842.16;106004.13;2391884360.31;;;;;
09/11/2020 09:35;5307.52;5314.57;5289.89;5295.43;3938511800.00;106004.13;106100.30;105766.24;105958.57;3951642294.23;;;;;
09/11/2020 09:40;5295.93;5298.96;5273.77;5281.83;6063372110.00;105958.57;106257.21;105867.47;106201.53;3277352380.28;;;;;
09/11/2020 09:45;5281.32;5282.84;5267.22;5269.23;4935389270.00;106196.47;106236.96;106059.81;106161.04;2077828541.69;;;;;
09/11/2020 09:50;5269.74;5278.30;5267.72;5274.78;2731622215.00;106155.98;106277.45;106135.73;106247.08;2235071715.09;;;;;
09/11/2020 09:55;5274.78;5277.29;5270.24;5274.27;2292633275.00;106242.02;106353.38;106181.28;106272.39;2017439450.82;;;;;
09/11/2020 10:00;5274.27;5287.87;5272.26;5287.37;3207496925.00;106267.33;106414.11;105988.94;106039.56;4650875798.59;;;;;
09/11/2020 10:05;5287.37;5292.91;5276.79;5289.38;4086525350.00;106039.56;106140.79;105963.64;106049.68;2584223363.01;;;;;
09/11/2020 10:10;5289.38;5298.96;5286.87;5298.96;2348388870.00;106044.62;106171.16;105983.88;106009.19;2627748209.70;;;;;
09/11/2020 10:15;5298.96;5307.02;5281.32;5288.88;4415713405.00;106014.25;106500.16;105999.07;106479.91;4807930373.98;;;;;
09/11/2020 10:20;5288.38;5299.96;5285.35;5299.96;3484065140.00;106479.91;106550.78;106247.08;106257.21;5026537372.18;;;;;
09/11/2020 10:25;5299.96;5311.05;5296.94;5297.44;3144658485.00;106257.21;106317.95;105887.71;105999.07;5098040615.13;;;;;
09/11/2020 10:30;5297.95;5300.47;5286.87;5290.39;3121432890.00;105999.07;106135.73;105907.96;106110.42;3910849213.66;;;;;
09/11/2020 10:35;5290.39;5307.02;5289.89;5306.51;2671730870.00;106115.48;106120.54;105842.16;105918.08;3006318982.31;;;;;
09/11/2020 10:40;5307.02;5319.61;5305.00;5318.60;3755794055.00;105923.14;105978.82;105730.80;105781.42;3693505776.53;;;;;
09/11/2020 10:45;5318.60;5320.62;5302.99;5310.54;3571960365.00;105781.42;105897.84;105685.25;105806.73;3192940164.16;;;;;
09/11/2020 10:50;5310.04;5311.55;5301.47;5304.50;2321699585.00;105816.85;105928.21;105801.67;105882.65;2644899609.10;;;;;
09/11/2020 10:55;5305.00;5309.03;5301.47;5306.51;1778125050.00;105882.65;105907.96;105695.37;105806.73;2585659668.19;;;;;
09/11/2020 11:00;5306.51;5311.55;5299.46;5309.03;3087830935.00;105806.73;105999.07;105801.67;105887.71;3121949986.08;;;;;
09/11/2020 11:05;5308.53;5310.04;5291.90;5300.47;3820991125.00;105882.65;106049.68;105821.91;105832.04;2922182474.11;;;;;
09/11/2020 11:10;5300.47;5307.52;5299.96;5302.99;2052232965.00;105832.04;105837.10;105492.91;105705.50;5182644777.60;;;;;
09/11/2020 11:15;5303.49;5303.99;5290.39;5292.91;2780893395.00;105710.56;105816.85;105624.51;105771.30;2838041029.97;;;;;
09/11/2020 11:20;5292.91;5303.49;5291.90;5301.98;2319186980.00;105776.36;105806.73;105624.51;105670.07;1930336968.54;;;;;
09/11/2020 11:25;5301.47;5308.53;5295.93;5302.99;3151986570.00;105665.00;105670.07;105472.67;105482.79;3527148187.23;;;;;
09/11/2020 11:30;5302.99;5310.54;5296.44;5308.53;2709959710.00;105487.85;105735.87;105366.37;105563.77;6647647763.49;;;;;
09/11/2020 11:35;5308.53;5310.54;5293.92;5307.02;2989466675.00;105568.84;105715.62;105244.90;105249.96;5648188825.59;;;;;
09/11/2020 11:40;5306.51;5329.68;5305.00;5325.65;4921378265.00;105249.96;105265.14;104900.71;105012.06;5965596670.67;;;;;
09/11/2020 11:45;5325.65;5333.71;5323.14;5333.71;3351112460.00;105012.06;105320.82;104981.69;105067.74;5313108416.05;;;;;
09/11/2020 11:50;5334.22;5345.30;5332.20;5342.28;3836953930.00;105072.80;105108.23;104845.03;104996.88;5688176491.64;;;;;
09/11/2020 11:55;5342.28;5360.41;5341.77;5358.40;4955390205.00;104996.88;105012.06;104839.97;104895.65;3523937669.84;;;;;
09/11/2020 12:00;5358.40;5358.90;5342.28;5344.29;3771437095.00;104900.71;105209.46;104824.79;105179.10;4838513386.14;;;;;
09/11/2020 12:05;5344.80;5362.93;5344.29;5356.89;3719588310.00;105184.16;105194.28;104905.77;105017.13;3865648041.80;;;;;
09/11/2020 12:10;5357.39;5357.89;5349.83;5352.86;1911442310.00;105012.06;105148.73;104971.57;105123.42;2931889873.15;;;;;
09/11/2020 12:15;5353.36;5357.89;5346.81;5349.83;1945112935.00;105123.42;105270.20;105072.80;105209.46;3338116965.00;;;;;
09/11/2020 12:20;5350.34;5371.50;5349.83;5362.43;3342739175.00;105209.46;105219.59;104941.20;105032.31;3430456414.39;;;;;
09/11/2020 12:25;5362.43;5364.95;5357.39;5364.44;2284892725.00;105032.31;105174.03;105007.00;105093.05;2603591725.27;;;;;
09/11/2020 12:30;5363.94;5369.48;5359.41;5361.92;1770360325.00;105093.05;105194.28;104941.20;105001.94;3082055056.33;;;;;
09/11/2020 12:35;5361.92;5386.10;5361.92;5383.08;4090638790.00;105001.94;105001.94;104718.49;104794.42;4977187027.32;;;;;
09/11/2020 12:40;5383.08;5388.12;5381.07;5387.11;2093384525.00;104789.36;104915.89;104743.80;104824.79;2597814988.26;;;;;
09/11/2020 12:45;5386.61;5398.70;5386.61;5398.20;3077013400.00;104829.85;104875.40;104637.51;104753.92;3769042808.50;;;;;
09/11/2020 12:50;5398.70;5400.21;5392.15;5395.68;2118856855.00;104753.92;104834.91;104713.43;104758.99;2132475211.42;;;;;
09/11/2020 12:55;5395.68;5401.22;5383.08;5386.61;2724146990.00;104753.92;104860.22;104612.20;104845.03;3950505022.23;;;;;
09/11/2020 13:00;5387.11;5403.23;5383.08;5397.69;3434135490.00;104850.09;104910.83;104622.32;104672.94;3371633745.66;;;;;
09/11/2020 13:05;5398.20;5408.77;5392.65;5408.27;2775691685.00;104678.00;104794.42;104556.52;104769.11;3857092383.81;;;;;
09/11/2020 13:10;5407.77;5407.77;5392.65;5395.68;2335019820.00;104769.11;104829.85;104612.20;104784.29;2791012675.08;;;;;
09/11/2020 13:15;5395.68;5399.20;5379.56;5380.56;3309068960.00;104784.29;104966.51;104743.80;104895.65;3455749971.89;;;;;
09/11/2020 13:20;5380.56;5388.62;5379.05;5385.60;1885746015.00;104895.65;105057.62;104880.46;105032.31;2959081362.51;;;;;
09/11/2020 13:25;5386.10;5396.68;5384.59;5386.10;2067837120.00;105027.25;105067.74;104860.22;104966.51;2919532559.99;;;;;
09/11/2020 13:30;5386.10;5394.17;5382.58;5390.64;2066065420.00;104966.51;105037.37;104885.53;104961.45;2218811167.66;;;;;
09/11/2020 13:35;5390.13;5395.68;5385.60;5387.11;1660874460.00;104961.45;105042.43;104936.14;105007.00;1739701857.60;;;;;
09/11/2020 13:40;5387.11;5420.36;5387.11;5415.32;4489908890.00;105007.00;105017.13;104829.85;104920.96;2884329361.47;;;;;
09/11/2020 13:45;5415.83;5426.91;5414.32;5420.86;3464511755.00;104920.96;104976.63;104733.68;104920.96;3280360864.28;;;;;
09/11/2020 13:50;5421.37;5425.90;5412.30;5416.33;2318287645.00;104920.96;105062.68;104784.29;105047.49;3183943419.84;;;;;
09/11/2020 13:55;5416.83;5421.37;5413.81;5415.83;1519308005.00;105042.43;105199.34;104976.63;105052.56;3981267837.52;;;;;
09/11/2020 14:00;5415.83;5416.33;5401.72;5404.74;3163916805.00;105057.62;105346.13;105052.56;105330.94;4226859857.21;;;;;
09/11/2020 14:05;5404.74;5412.80;5402.73;5404.74;2169461590.00;105325.88;105477.73;105244.90;105351.19;3798531125.23;;;;;
09/11/2020 14:10;5405.25;5414.32;5405.25;5409.78;1719949805.00;105356.25;105356.25;105209.46;105275.26;2551959129.58;;;;;
09/11/2020 14:15;5410.29;5420.36;5407.77;5414.32;2563705835.00;105275.26;105371.43;105138.60;105153.79;3537887942.03;;;;;
09/11/2020 14:20;5414.32;5416.83;5406.26;5407.77;1574882520.00;105153.79;105280.33;105128.48;105249.96;2517596201.98;;;;;
09/11/2020 14:25;5407.77;5411.29;5400.21;5402.73;2388796055.00;105255.02;105325.88;105189.22;105280.33;2286702570.65;;;;;
09/11/2020 14:30;5402.23;5407.26;5397.69;5404.24;1930311175.00;105280.33;105310.70;105204.40;105275.26;1687934399.81;;;;;
09/11/2020 14:35;5404.24;5416.83;5403.74;5413.31;2498264595.00;105275.26;105280.33;105128.48;105219.59;1880581989.63;;;;;
09/11/2020 14:40;5412.80;5424.39;5412.30;5424.39;1932843000.00;105224.65;105234.77;105077.86;105123.42;2243154895.97;;;;;
09/11/2020 14:45;5424.39;5438.50;5422.88;5431.44;3672627000.00;105123.42;105123.42;104910.83;105047.49;3714277370.62;;;;;
09/11/2020 14:50;5431.44;5432.45;5425.90;5427.92;1403268680.00;105047.49;105118.36;104946.26;105007.00;2438613404.86;;;;;
09/11/2020 14:55;5427.92;5432.45;5425.40;5431.95;1708128375.00;105007.00;105098.11;104976.63;105087.99;1698984936.00;;;;;
09/11/2020 15:00;5431.95;5434.47;5428.92;5432.45;931920885.00;105082.93;105249.96;105067.74;105204.40;3102480540.61;;;;;
09/11/2020 15:05;5432.45;5443.53;5430.44;5436.98;2264632210.00;105204.40;105229.71;105067.74;105194.28;2031701571.85;;;;;
09/11/2020 15:10;5437.49;5444.54;5435.47;5438.50;1756278935.00;105194.28;105249.96;105133.54;105184.16;1978746471.08;;;;;
09/11/2020 15:15;5439.00;5443.53;5428.42;5432.45;2265285205.00;105189.22;105260.08;105032.31;105229.71;2965620465.59;;;;;
09/11/2020 15:20;5432.45;5442.53;5429.43;5437.99;2392087790.00;105234.77;105255.02;105108.23;105153.79;2051002067.15;;;;;
09/11/2020 15:25;5437.49;5437.99;5425.40;5426.41;1837317320.00;105153.79;105229.71;105108.23;105219.59;1675306403.64;;;;;
09/11/2020 15:30;5426.41;5442.02;5425.40;5439.00;2477570365.00;105214.53;105249.96;105123.42;105148.73;1848796641.19;;;;;
09/11/2020 15:35;5439.50;5457.13;5438.50;5456.63;3561218435.00;105143.66;105209.46;105012.06;105042.43;2411110356.50;;;;;
09/11/2020 15:40;5456.63;5460.66;5451.59;5459.65;2572700295.00;105037.37;105093.05;104951.33;104961.45;2891154554.55;;;;;
09/11/2020 15:45;5459.65;5469.73;5457.64;5469.73;3088779080.00;104956.39;105072.80;104850.09;104991.82;3818888943.23;;;;;
09/11/2020 15:50;5469.73;5470.23;5461.16;5461.67;1883064275.00;104996.88;105067.74;104926.02;105007.00;2261858685.32;;;;;
09/11/2020 15:55;5461.67;5464.69;5452.60;5453.61;2216861540.00;105012.06;105174.03;104961.45;105128.48;2556416072.60;;;;;
09/11/2020 16:00;5453.61;5467.71;5451.09;5459.15;3532642125.00;105128.48;105138.60;104951.33;105052.56;2964279030.69;;;;;
09/11/2020 16:05;5459.15;5461.67;5455.62;5456.13;1299727470.00;105052.56;105143.66;105007.00;105087.99;2163342188.89;;;;;
09/11/2020 16:10;5456.63;5461.16;5454.11;5459.15;1396283875.00;105082.93;105138.60;105012.06;105057.62;1753133495.83;;;;;
09/11/2020 16:15;5459.65;5461.16;5451.59;5452.10;1777218850.00;105062.68;105123.42;104986.76;105103.17;2154291952.74;;;;;
09/11/2020 16:20;5452.10;5460.16;5452.10;5457.64;1196877870.00;105103.17;105108.23;104900.71;104971.57;3067928097.24;;;;;
09/11/2020 16:25;5457.64;5460.16;5453.10;5456.63;984259225.00;104971.57;105057.62;104915.89;104986.76;2219540675.73;;;;;
09/11/2020 16:30;5456.63;5459.65;5452.60;5453.61;979563730.00;104986.76;105012.06;104895.65;104915.89;2091079974.84;;;;;
09/11/2020 16:35;5454.11;5454.62;5445.04;5447.56;2168476165.00;104920.96;105103.17;104905.77;105087.99;2651759915.11;;;;;
09/11/2020 16:40;5447.56;5448.07;5432.45;5433.96;2844985890.00;105087.99;105503.03;105077.86;105477.73;5696412373.30;;;;;
09/11/2020 16:45;5433.96;5442.02;5427.92;5429.93;2082253975.00;105477.73;105584.02;105376.50;105568.84;4207315794.46;;;;;
09/11/2020 16:50;5429.93;5441.52;5428.42;5434.47;2011912880.00;105568.84;105639.70;105381.56;105401.80;3874380160.56;;;;;
09/11/2020 16:55;5433.96;5434.97;5424.89;5429.43;1543827330.00;105396.74;105568.84;105391.68;105482.79;2531276764.63;;;;;
09/11/2020 17:00;5429.43;5435.98;5420.86;5421.37;2419034095.00;105482.79;105609.33;105422.05;105584.02;2303038862.23;;;;;
09/11/2020 17:05;5421.87;5430.44;5420.86;5429.43;1466850935.00;105584.02;105599.20;105462.54;105543.53;2268951548.72;;;;;
09/11/2020 17:10;5428.92;5432.45;5425.40;5429.93;1051508325.00;105543.53;105558.71;105422.05;105427.11;2139919727.83;;;;;
09/11/2020 17:15;5429.93;5440.01;5427.92;5437.49;1589571145.00;105432.17;105513.16;105310.70;105356.25;2622428242.99;;;;;
09/11/2020 17:20;5437.99;5443.53;5431.95;5434.97;1837272695.00;105351.19;105457.48;105239.83;105396.74;3295429482.98;;;;;
09/11/2020 17:25;5434.47;5435.98;5422.88;5426.91;1584947925.00;105396.74;105442.30;105168.97;105214.53;2854049610.31;;;;;
09/11/2020 17:30;5426.91;5427.41;5410.29;5414.32;2212634860.00;105214.53;105432.17;105214.53;105381.56;2581142239.31;;;;;
09/11/2020 17:35;5414.32;5417.84;5410.29;5411.29;986829170.00;105376.50;105401.80;105290.45;105376.50;1509569932.47;;;;;
09/11/2020 17:40;5411.29;5423.38;5411.29;5420.36;975416570.00;105376.50;105376.50;105103.17;105158.85;2391573695.35;;;;;
09/11/2020 17:45;5419.86;5431.44;5419.35;5420.86;1562393565.00;105158.85;105194.28;104931.08;105037.37;3494522891.66;;;;;
09/11/2020 17:50;5420.36;5428.92;5414.32;5427.92;1686690335.00;105042.43;105042.43;104758.99;104819.73;4006704112.27;;;;;
09/11/2020 17:55;5427.92;5439.00;5423.89;5426.41;1634263005.00;104824.79;104839.97;104693.19;104769.11;2903378086.94;;;;;
09/11/2020 18:00;5425.90;5428.42;5420.86;5425.40;601655215.00;104764.05;104875.40;104733.68;104814.66;1272757884.80;;;;;
09/11/2020 18:05;5425.90;5435.98;5423.89;5429.93;714494340.00;104809.60;104870.34;104774.17;104839.97;694548918.26;;;;;
09/11/2020 18:10;5429.93;5433.46;5415.32;5423.38;1081698570.00;104845.03;104850.09;104617.26;104637.51;1103457960.30;;;;;
09/11/2020 18:15;5423.38;5428.92;5418.85;5421.37;741640965.00;104632.45;104794.42;104622.32;104769.11;603863337.90;;;;;
09/11/2020 18:20;5421.37;5428.92;5419.35;5423.38;292927270.00;104779.23;104845.03;104521.09;104521.09;527545529.78;;;;;
09/11/2020 18:25;5422.38;5430.44;5421.87;5430.44;267971300.00;104779.23;104845.03;104521.09;104521.09;527545529.78;;;;;
10/11/2020 09:00;5430.44;5442.02;5424.89;5426.41;2603429285.00;104774.17;104971.57;104693.19;104920.96;2532283829.07;;;;;
10/11/2020 09:05;5426.91;5431.44;5411.80;5415.32;4767353455.00;104920.96;105017.13;104758.99;104920.96;2942511870.19;;;;;
10/11/2020 09:10;5415.83;5436.48;5408.77;5415.32;7345535010.00;104915.89;105022.19;104733.68;104824.79;2967752867.63;;;;;
10/11/2020 09:15;5415.32;5416.33;5395.68;5402.73;5568928530.00;104819.73;105179.10;104814.66;105067.74;4308779486.25;;;;;
10/11/2020 09:20;5403.23;5430.94;5401.22;5426.91;4883482575.00;105067.74;105082.93;104662.82;104718.49;4733463355.60;;;;;
10/11/2020 09:25;5426.41;5427.92;5411.29;5423.38;4554368505.00;104718.49;104834.91;104678.00;104804.54;2982986644.90;;;;;
10/11/2020 09:30;5423.38;5424.39;5403.74;5411.80;4915763360.00;104799.48;105037.37;104794.42;105012.06;3522232618.74;;;;;
10/11/2020 09:35;5411.29;5422.88;5405.75;5415.83;3252337410.00;105012.06;105113.30;104880.46;105037.37;4087261593.06;;;;;
10/11/2020 09:40;5415.32;5423.38;5408.27;5416.83;3862805215.00;105037.37;105168.97;104971.57;105047.49;3608425201.95;;;;;
10/11/2020 09:45;5417.34;5419.86;5405.25;5406.76;2631460980.00;105047.49;105103.17;104986.76;105067.74;2197462503.28;;;;;
10/11/2020 09:50;5407.26;5421.37;5406.26;5419.35;2841633545.00;105067.74;105194.28;105017.13;105133.54;2918743172.84;;;;;
10/11/2020 09:55;5419.35;5433.46;5418.35;5424.89;4169356410.00;105133.54;105179.10;105042.43;105057.62;2258869271.17;;;;;
10/11/2020 10:00;5425.40;5427.92;5413.31;5419.86;3442323815.00;105062.68;105234.77;105017.13;105189.22;4620844292.93;;;;;
10/11/2020 10:05;5419.86;5431.44;5419.35;5427.41;3154327230.00;105189.22;105260.08;104996.88;105174.03;5178369435.04;;;;;
10/11/2020 10:10;5427.41;5432.45;5421.37;5427.41;2330456575.00;105168.97;105356.25;105052.56;105351.19;5292448051.87;;;;;
10/11/2020 10:15;5427.41;5427.92;5411.80;5413.81;2682851140.00;105346.13;105518.22;105346.13;105518.22;4693121147.50;;;;;
10/11/2020 10:20;5413.31;5429.43;5411.29;5427.92;3112306765.00;105518.22;105634.64;105422.05;105442.30;5184009131.69;;;;;
10/11/2020 10:25;5427.41;5436.98;5425.40;5435.47;3865471400.00;105437.23;105730.80;105386.62;105670.07;4851021907.75;;;;;
10/11/2020 10:30;5435.47;5443.03;5432.95;5436.98;3595770865.00;105670.07;105730.80;105533.40;105563.77;3968393733.74;;;;;
10/11/2020 10:35;5436.98;5447.06;5434.97;5444.54;2750160215.00;105563.77;105644.76;105492.91;105589.08;3724481296.16;;;;;
10/11/2020 10:40;5444.04;5450.59;5438.50;5440.51;2908557270.00;105594.14;105604.27;105472.67;105589.08;2849850932.21;;;;;
10/11/2020 10:45;5440.51;5454.62;5440.51;5452.10;3315767210.00;105589.08;105589.08;105447.36;105452.42;2675977706.62;;;;;
10/11/2020 10:50;5451.59;5452.10;5443.53;5445.04;1377640125.00;105452.42;105573.90;105442.30;105482.79;2268538598.59;;;;;
10/11/2020 10:55;5445.55;5446.56;5431.44;5436.98;3108610980.00;105477.73;105614.39;105467.60;105553.65;2623498505.85;;;;;
10/11/2020 11:00;5436.98;5445.04;5433.96;5444.04;2624776400.00;105553.65;105761.17;105472.67;105523.28;5417970848.19;;;;;
10/11/2020 11:05;5444.54;5449.07;5426.91;5431.44;3892480820.00;105523.28;105902.90;105452.42;105735.87;7748753422.63;;;;;
10/11/2020 11:10;5430.94;5439.00;5427.41;5438.50;2469367675.00;105735.87;105837.10;105670.07;105791.54;3418863090.58;;;;;
10/11/2020 11:15;5438.50;5448.07;5435.98;5441.01;3123947020.00;105791.54;105826.97;105695.37;105766.24;2588808793.33;;;;;
10/11/2020 11:20;5441.01;5448.07;5440.51;5445.04;1731676550.00;105766.24;105857.34;105725.74;105837.10;2850582149.18;;;;;
